六月 02, 2017 10:00:47 上午 org.apache.karaf.main.Main launch
信息: Installing and starting initial bundles
六月 02, 2017 10:00:47 上午 org.apache.karaf.main.Main launch
信息: All initial bundles installed and set to start
六月 02, 2017 10:00:47 上午 org.apache.karaf.main.lock.SimpleFileLock lock
信息: Trying to lock D:\java-develop\tools\apache-karaf\lock
六月 02, 2017 10:00:47 上午 org.apache.karaf.main.lock.SimpleFileLock lock
信息: Lock acquired
六月 02, 2017 10:00:47 上午 org.apache.karaf.main.Main$KarafLockCallback lockAquired
信息: Lock acquired. Setting startlevel to 100
2017-06-02T10:00:48,150 | INFO  | FelixStartLevel  | fileinstall                      | 8 - org.apache.felix.fileinstall - 3.5.8 | Creating configuration from jmx.acl.org.apache.karaf.security.jmx.cfg
2017-06-05T15:47:58,934 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.1.1. Missing dependencies: [org.apache.sshd.server.SshServer]
2017-06-05T15:47:58,944 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.karaf.system.core/4.1.1
2017-06-05T15:47:59,100 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.karaf.http.core/4.1.1
2017-06-05T15:47:59,106 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.karaf.scr.command/4.1.1
2017-06-05T15:47:59,149 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.karaf.scr.state/4.1.1
2017-06-05T15:47:59,193 | INFO  | pool-20-thread-1 | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.karaf.shell.ssh/4.1.1
2017-06-05T15:47:59,215 | INFO  | FelixStartLevel  | FeaturesPlugin                   | 66 - org.apache.karaf.webconsole.features - 4.1.1 | Features plugin activated
2017-06-05T15:47:59,221 | INFO  | FelixStartLevel  | GogoPlugin                       | 67 - org.apache.karaf.webconsole.gogo - 4.1.1 | Gogo plugin activated
2017-06-05T15:47:59,228 | INFO  | FelixStartLevel  | HttpPlugin                       | 68 - org.apache.karaf.webconsole.http - 4.1.1 | Http plugin activated
2017-06-05T15:47:59,234 | INFO  | FelixStartLevel  | InstancePlugin                   | 69 - org.apache.karaf.webconsole.instance - 4.1.1 | Instance plugin activated
2017-06-05T15:47:59,235 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.karaf.webconsole.instance/4.1.1
2017-06-05T15:47:59,253 | INFO  | FelixStartLevel  | Activator                        | 92 - org.ops4j.pax.web.pax-web-runtime - 6.0.3 | EventAdmin support enabled, servlet events will be postet to topics.
2017-06-05T15:47:59,255 | INFO  | FelixStartLevel  | Activator                        | 92 - org.ops4j.pax.web.pax-web-runtime - 6.0.3 | LogService support enabled, log events will be created.
2017-06-05T15:47:59,256 | INFO  | FelixStartLevel  | Activator                        | 92 - org.ops4j.pax.web.pax-web-runtime - 6.0.3 | Pax Web started
2017-06-05T15:47:59,279 | INFO  | FelixStartLevel  | Activator                        | 102 - org.apache.camel.camel-core - 2.19.0 | Camel activator starting
2017-06-05T15:47:59,288 | INFO  | FelixStartLevel  | Activator                        | 102 - org.apache.camel.camel-core - 2.19.0 | Camel activator started
2017-06-05T15:47:59,299 | INFO  | paxweb-config-1-thread-1 | log                              | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | Logging initialized @3360ms
2017-06-05T15:47:59,331 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.karaf.event/4.1.1
2017-06-05T15:47:59,361 | INFO  | FelixStartLevel  | CommandExtension                 | 42 - org.apache.karaf.shell.core - 4.1.1 | Registering commands for bundle org.apache.camel.karaf.camel-karaf-commands/2.19.0
2017-06-05T15:47:59,381 | INFO  | paxweb-config-1-thread-1 | JettyFactoryImpl                 | 91 - org.ops4j.pax.web.pax-web-jetty - 6.0.3 | No ALPN class available
2017-06-05T15:47:59,381 | INFO  | paxweb-config-1-thread-1 | JettyFactoryImpl                 | 91 - org.ops4j.pax.web.pax-web-jetty - 6.0.3 | HTTP/2 not available, creating standard ServerConnector for Http
2017-06-05T15:47:59,399 | INFO  | paxweb-config-1-thread-1 | JettyServerImpl                  | 91 - org.ops4j.pax.web.pax-web-jetty - 6.0.3 | Pax Web available at [0.0.0.0]:[8181]
2017-06-05T15:47:59,409 | INFO  | paxweb-config-1-thread-1 | HttpServiceFactoryImpl           | 92 - org.ops4j.pax.web.pax-web-runtime - 6.0.3 | Binding bundle: [org.apache.karaf.webconsole.console [65]] to http service
2017-06-05T15:47:59,478 | INFO  | pool-16-thread-1 | ScrServiceMBeanImpl              | 63 - org.apache.karaf.scr.management - 4.1.1 | Activating the Apache Karaf SCR Service MBean
2017-06-05T15:47:59,490 | INFO  | pool-16-thread-1 | core                             | 16 - org.apache.aries.jmx.core - 1.1.7 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=f3d37eea-1d41-48a4-a712-ea681842819b
2017-06-05T15:47:59,498 | INFO  | pool-16-thread-1 | core                             | 16 - org.apache.aries.jmx.core - 1.1.7 | Registering org.osgi.jmx.framework.PackageStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=f3d37eea-1d41-48a4-a712-ea681842819b
2017-06-05T15:47:59,499 | INFO  | pool-16-thread-1 | core                             | 16 - org.apache.aries.jmx.core - 1.1.7 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=f3d37eea-1d41-48a4-a712-ea681842819b
2017-06-05T15:47:59,499 | INFO  | pool-16-thread-1 | core                             | 16 - org.apache.aries.jmx.core - 1.1.7 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=f3d37eea-1d41-48a4-a712-ea681842819b
2017-06-05T15:47:59,500 | INFO  | pool-16-thread-1 | core                             | 16 - org.apache.aries.jmx.core - 1.1.7 | Registering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=f3d37eea-1d41-48a4-a712-ea681842819b
2017-06-05T15:47:59,501 | INFO  | pool-16-thread-1 | core                             | 16 - org.apache.aries.jmx.core - 1.1.7 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=f3d37eea-1d41-48a4-a712-ea681842819b
2017-06-05T15:47:59,502 | INFO  | paxweb-config-1-thread-1 | HttpServiceContext               | 91 - org.ops4j.pax.web.pax-web-jetty - 6.0.3 | registering context DefaultHttpContext [bundle=org.apache.karaf.webconsole.console [65], contextID=custom], with context-name: 
2017-06-05T15:47:59,539 | INFO  | paxweb-config-1-thread-1 | ContextHandler                   | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | Started HttpServiceContext{httpContext=DefaultHttpContext [bundle=org.apache.karaf.webconsole.console [65], contextID=custom]}
2017-06-05T15:47:59,541 | INFO  | paxweb-config-1-thread-1 | Server                           | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | jetty-9.3.14.v20161028
2017-06-05T15:47:59,597 | INFO  | paxweb-config-1-thread-1 | AbstractConnector                | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | Started default@437358f1{HTTP/1.1,[http/1.1]}{0.0.0.0:8181}
2017-06-05T15:47:59,597 | INFO  | paxweb-config-1-thread-1 | Server                           | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | Started @3659ms
2017-06-05T15:48:00,320 | INFO  | FelixStartLevel  | BlueprintContainerImpl           | 12 - org.apache.aries.blueprint.core - 1.8.0 | Bundle client/1.0.0.SNAPSHOT is waiting for dependencies [(objectClass=com.test.api.IHelloWorld)]
2017-06-05T15:48:00,702 | INFO  | Blueprint Extender: 1 | HttpServiceFactoryImpl           | 92 - org.ops4j.pax.web.pax-web-runtime - 6.0.3 | Binding bundle: [client [119]] to http service
2017-06-05T15:48:00,711 | INFO  | Blueprint Extender: 1 | HttpServiceContext               | 91 - org.ops4j.pax.web.pax-web-jetty - 6.0.3 | registering context DefaultHttpContext [bundle=client [119], contextID=default], with context-name: 
2017-06-05T15:48:00,715 | INFO  | Blueprint Extender: 1 | CamelHttpTransportServlet        | 104 - org.apache.camel.camel-servlet - 2.19.0 | Initialized CamelHttpTransportServlet[name=CamelServlet, contextPath=]
2017-06-05T15:48:00,717 | INFO  | Blueprint Extender: 1 | ContextHandler                   | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | Started HttpServiceContext{httpContext=DefaultHttpContext [bundle=client [119], contextID=default]}
2017-06-05T15:48:00,807 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Attempting to start Camel Context auditCamel
2017-06-05T15:48:00,809 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) is starting
2017-06-05T15:48:00,810 | INFO  | Blueprint Event Dispatcher: 1 | ManagedManagementStrategy        | 102 - org.apache.camel.camel-core - 2.19.0 | JMX is enabled
2017-06-05T15:48:00,937 | INFO  | Blueprint Event Dispatcher: 1 | DefaultRuntimeEndpointRegistry   | 102 - org.apache.camel.camel-core - 2.19.0 | Runtime endpoint registry is in extended mode gathering usage statistics of all incoming and outgoing endpoints (cache limit: 1000)
2017-06-05T15:48:01,000 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2017-06-05T15:48:01,367 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Route: route-getAllAudit started and consuming from: servlet:/hello?httpMethodRestrict=GET
2017-06-05T15:48:01,368 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Total 1 routes, of which 1 are started.
2017-06-05T15:48:01,369 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) started in 0.560 seconds
2017-06-05T15:49:02,732 | INFO  | pipe-restart 119 | BlueprintExtender                | 12 - org.apache.aries.blueprint.core - 1.8.0 | Destroying BlueprintContainer for bundle client/1.0.0.SNAPSHOT
2017-06-05T15:49:02,734 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Stopping Camel Context auditCamel
2017-06-05T15:49:02,734 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) is shutting down
2017-06-05T15:49:02,737 | INFO  | Blueprint Event Dispatcher: 1 | DefaultShutdownStrategy          | 102 - org.apache.camel.camel-core - 2.19.0 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2017-06-05T15:49:02,740 | INFO  | Camel (auditCamel) thread #0 - ShutdownTask | DefaultShutdownStrategy          | 102 - org.apache.camel.camel-core - 2.19.0 | Route: route-getAllAudit shutdown complete, was consuming from: servlet:/hello?httpMethodRestrict=GET
2017-06-05T15:49:02,741 | INFO  | Blueprint Event Dispatcher: 1 | DefaultShutdownStrategy          | 102 - org.apache.camel.camel-core - 2.19.0 | Graceful shutdown of 1 routes completed in 0 seconds
2017-06-05T15:49:02,755 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) uptime 1 minute
2017-06-05T15:49:02,756 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) is shutdown in 0.021 seconds
2017-06-05T15:49:02,769 | INFO  | pipe-restart 119 | CamelHttpTransportServlet        | 104 - org.apache.camel.camel-servlet - 2.19.0 | Destroyed CamelHttpTransportServlet[CamelServlet]
2017-06-05T15:49:02,771 | INFO  | pipe-restart 119 | HttpServiceFactoryImpl           | 92 - org.ops4j.pax.web.pax-web-runtime - 6.0.3 | Unbinding bundle: [client [119]]
2017-06-05T15:49:02,776 | INFO  | pipe-restart 119 | ContextHandler                   | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | Stopped HttpServiceContext{httpContext=DefaultHttpContext [bundle=client [119], contextID=default]}
2017-06-05T15:49:02,806 | INFO  | pipe-restart 119 | HttpServiceFactoryImpl           | 92 - org.ops4j.pax.web.pax-web-runtime - 6.0.3 | Binding bundle: [client [119]] to http service
2017-06-05T15:49:02,813 | INFO  | pipe-restart 119 | HttpServiceContext               | 91 - org.ops4j.pax.web.pax-web-jetty - 6.0.3 | registering context DefaultHttpContext [bundle=client [119], contextID=default], with context-name: 
2017-06-05T15:49:02,815 | INFO  | pipe-restart 119 | CamelHttpTransportServlet        | 104 - org.apache.camel.camel-servlet - 2.19.0 | Initialized CamelHttpTransportServlet[name=CamelServlet, contextPath=]
2017-06-05T15:49:02,817 | INFO  | pipe-restart 119 | ContextHandler                   | 86 - org.eclipse.jetty.util - 9.3.14.v20161028 | Started HttpServiceContext{httpContext=DefaultHttpContext [bundle=client [119], contextID=default]}
2017-06-05T15:49:02,821 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Attempting to start Camel Context auditCamel
2017-06-05T15:49:02,822 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) is starting
2017-06-05T15:49:02,822 | INFO  | Blueprint Event Dispatcher: 1 | ManagedManagementStrategy        | 102 - org.apache.camel.camel-core - 2.19.0 | JMX is enabled
2017-06-05T15:49:02,846 | INFO  | Blueprint Event Dispatcher: 1 | DefaultRuntimeEndpointRegistry   | 102 - org.apache.camel.camel-core - 2.19.0 | Runtime endpoint registry is in extended mode gathering usage statistics of all incoming and outgoing endpoints (cache limit: 1000)
2017-06-05T15:49:02,859 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2017-06-05T15:49:02,870 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Route: route-getAllAudit started and consuming from: servlet:/hello?httpMethodRestrict=GET
2017-06-05T15:49:02,871 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Total 1 routes, of which 1 are started.
2017-06-05T15:49:02,871 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) started in 0.049 seconds
2017-06-05T15:49:27,195 | INFO  | pipe-restart 119 | BlueprintExtender                | 12 - org.apache.aries.blueprint.core - 1.8.0 | Destroying BlueprintContainer for bundle imp-one/1.0.0.SNAPSHOT
2017-06-05T15:49:55,803 | INFO  | pipe-restart 119 | BlueprintExtender                | 12 - org.apache.aries.blueprint.core - 1.8.0 | Destroying BlueprintContainer for bundle client/1.0.0.SNAPSHOT
2017-06-05T15:49:55,804 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Stopping Camel Context auditCamel
2017-06-05T15:49:55,804 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) is shutting down
2017-06-05T15:49:55,806 | INFO  | Blueprint Event Dispatcher: 1 | DefaultShutdownStrategy          | 102 - org.apache.camel.camel-core - 2.19.0 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2017-06-05T15:49:55,807 | INFO  | Camel (auditCamel) thread #1 - ShutdownTask | DefaultShutdownStrategy          | 102 - org.apache.camel.camel-core - 2.19.0 | Route: route-getAllAudit shutdown complete, was consuming from: servlet:/hello?httpMethodRestrict=GET
2017-06-05T15:49:55,807 | INFO  | Blueprint Event Dispatcher: 1 | DefaultShutdownStrategy          | 102 - org.apache.camel.camel-core - 2.19.0 | Graceful shutdown of 1 routes completed in 0 seconds
2017-06-05T15:49:55,814 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) uptime 52.993 seconds
2017-06-05T15:49:55,814 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintCamelContext            | 109 - org.apache.camel.camel-blueprint - 2.19.0 | Apache Camel 2.19.0 (CamelContext: auditCamel) is shutdown in 0.010 seconds
